ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Prob
ALL_BATCH_11.942.2_ORF_4	1677	-	3	1471	1355	117	0.3142	0.805209515186678	0.00134033504791998
ALL_BATCH_11.942.2_ORF_5	1677	-	2	254	141	114	0.9294	-0.320248436337856	0.000162650925650482
ALL_BATCH_11.942.3_ORF_1	1677	+	3	171	686	516	0.9614	1.27568690518818	0.999131492554647
ALL_BATCH_11.942.3_ORF_2	1677	-	1	1281	1150	132	0.6798	0.571195773993946	0.00171929210493923
ALL_BATCH_11.942.3_ORF_3	1677	+	1	448	573	126	1.0982	0.226281918455399	0.000956044903498437
ALL_BATCH_11.942.3_ORF_4	1677	-	3	1471	1355	117	0.3142	0.805209515186678	0.00134033504791998
ALL_BATCH_11.942.3_ORF_5	1677	-	2	254	141	114	0.9294	-0.320248436337856	0.000162650925650482
ALL_BATCH_11.942.1_ORF_1	2802	+	1	385	783	399	0.9978	1.30984583019503	0.0807760090162326
ALL_BATCH_11.942.1_ORF_2	2802	+	3	1434	1577	144	1.0404	1.28770594518351	4.09769684352557e-05
ALL_BATCH_11.942.1_ORF_3	2802	-	1	2406	2275	132	0.6798	0.571195773993946	3.9501265891721e-06
ALL_BATCH_11.942.1_ORF_4	2802	-	3	2596	2480	117	0.3142	0.805209515186678	3.07829520753891e-06
ALL_BATCH_11.942.1_ORF_5	2802	-	2	1379	1266	114	0.9008	-0.580381414098565	1.9987090785613e-07
ALL_BATCH_11.945.1_ORF_1	1496	-	2	847	716	132	0.6965	0.409285540195239	0.00319475649958831
ALL_BATCH_11.945.1_ORF_2	1496	-	3	288	187	102	0.5736	0.846551452076717	0.00316544882276776
ALL_BATCH_11.945.1_ORF_3	1496	+	2	425	508	84	1.0362	0.765194629335907	0.00234321058828198
ALL_BATCH_11.945.1_ORF_4	1496	+	3	792	869	78	0.8763	0.394491439971633	0.000721569348937419
ALL_BATCH_11.950.1_ORF_1	1502	-	2	1339	1250	90	0.6556	0.111828925521004	0.000427017189409365
ALL_BATCH_11.950.1_ORF_2	1502	-	2	1045	959	87	0.9021	1.08838121291919	0.00460087891092204
ALL_BATCH_11.950.1_ORF_3	1502	+	3	1254	1331	78	0.7863	0.0814218225956954	0.000313248169713777
ALL_BATCH_11.951.1_ORF_1	1937	-	3	912	682	231	0.8423	0.791346429422108	0.015679149054351
ALL_BATCH_11.951.1_ORF_2	1937	-	1	1823	1620	204	0.7125	1.06496889584842	0.0116443144779936
ALL_BATCH_11.951.1_ORF_3	1937	-	2	583	452	132	0.9529	0.923747831032932	0.00122090930668296
ALL_BATCH_11.951.1_ORF_4	1937	+	3	813	917	105	0.9554	0.176894104289204	9.78364782049733e-05
ALL_BATCH_11.951.1_ORF_5	1937	-	1	404	300	105	0.6056	1.00333535974089	0.000473538217699392
ALL_BATCH_11.955.1_ORF_1	1515	+	1	607	921	315	0.7515	0.789137949608498	0.639783153564314
ALL_BATCH_11.955.1_ORF_2	1515	-	1	186	76	111	0.694	0.876756157006469	0.00447698834311572
ALL_BATCH_11.955.1_ORF_3	1515	-	1	612	526	87	0.9238	0.88170642733781	0.002726098914186
ALL_BATCH_11.956.1_ORF_1	741	-	3	178	41	138	1.0602	0.947859083189068	0.522162532120327
ALL_BATCH_11.956.1_ORF_2	741	+	3	336	458	123	0.9092	0.834292508366202	0.3182350932784
ALL_BATCH_11.956.1_ORF_3	741	-	2	401	300	102	0.3962	0.690060734723565	0.100059530041499
ALL_BATCH_11.956.1_ORF_4	741	+	2	188	283	96	0.4445	0.627077282612678	0.0774827138614234
ALL_BATCH_11.956.1_ORF_5	741	+	1	169	258	90	0.6998	0.688392737651779	0.0926899120338343
ALL_BATCH_11.958.1_ORF_1	531	+	1	232	345	114	0.6811	0.231465732352465	0.183428552674736
ALL_BATCH_11.958.1_ORF_2	531	-	2	419	342	78	0.6932	0.93744208561569	0.28073286159948
ALL_BATCH_11.958.1_ORF_3	531	-	2	233	156	78	0.8263	-0.163237558494391	0.033960676828895
ALL_BATCH_11.962.1_ORF_1	3943	+	2	584	2821	2238	1.136	1.43419318448121	1
ALL_BATCH_11.962.1_ORF_2	3943	-	3	3815	3558	258	1.0806	1.26808468210925	2.6245317299277e-06
ALL_BATCH_11.962.1_ORF_3	3943	-	3	1430	1227	204	1.0275	0.500746389736019	8.46267332518449e-08
ALL_BATCH_11.962.1_ORF_4	3943	-	2	2997	2830	168	0.3373	0.620920069826414	2.00366392640188e-08
ALL_BATCH_11.962.1_ORF_5	3943	-	1	3775	3671	105	1.0512	0.252636725235537	2.50016402991909e-09
ALL_BATCH_11.962.2_ORF_1	2775	+	1	1	2238	2238	1.136	1.43419318448121	1
ALL_BATCH_11.962.2_ORF_2	2775	-	3	847	644	204	1.0275	0.500746389736019	4.65434545925981e-05
ALL_BATCH_11.962.2_ORF_3	2775	-	2	2414	2247	168	0.3373	0.620920069826414	1.10202467149135e-05
ALL_BATCH_11.962.2_ORF_4	2775	+	2	1382	1483	102	1.1304	0.107800914636035	9.68978074272348e-07
ALL_BATCH_11.962.2_ORF_5	2775	-	1	1947	1858	90	1.0536	-0.678953587960782	1.03219376707274e-07
ALL_BATCH_11.965.1_ORF_1	1634	-	1	1571	888	684	0.9614	1.16757739169921	0.999994314541725
ALL_BATCH_11.965.1_ORF_2	1634	-	2	1078	854	225	1.0186	-0.0671939087093105	0.0110546541955685
ALL_BATCH_11.965.1_ORF_3	1634	+	3	747	857	111	0.5311	0.0699915075073013	0.000318540082857732
ALL_BATCH_11.965.1_ORF_4	1634	-	3	183	76	108	0.8798	0.954544012381888	0.00305654218060308
ALL_BATCH_11.965.1_ORF_5	1634	+	1	121	219	99	0.9798	0.579155820082549	0.00108141094186583
ALL_BATCH_11.966.1_ORF_1	1015	+	3	90	773	684	0.9614	1.16757739169921	0.99999979933808
ALL_BATCH_11.966.1_ORF_2	1015	+	1	583	807	225	1.0186	-0.0671939087093105	0.240537209101614
ALL_BATCH_11.966.1_ORF_3	1015	-	3	914	804	111	0.5311	0.0699915075073013	0.00894750614818399
ALL_BATCH_11.966.1_ORF_4	1015	+	1	160	258	99	1.1157	-0.437843784431769	0.00334605029942645
ALL_BATCH_11.969.1_ORF_1	523	+	2	257	349	93	0.6458	0.38459947909535	0.146619875015058
ALL_BATCH_11.972.1_ORF_1	643	-	2	120	7	114	0.5921	0.333503346319481	0.125012471366608
ALL_BATCH_11.972.1_ORF_2	643	+	2	554	643	90	0.8417	0.504142814304572	0.114600570193958
ALL_BATCH_11.972.1_ORF_3	643	+	1	163	240	78	0.9859	0.751368556913126	0.15394378064396
ALL_BATCH_11.973.1_ORF_1	943	+	2	236	943	708	0.8321	1.01926334617544	0.99999989523041
ALL_BATCH_11.973.1_ORF_2	943	-	2	558	373	186	1.0862	1.01646310874409	0.650387009970907
ALL_BATCH_11.973.1_ORF_3	943	-	3	503	393	111	1.1512	0.259126215376045	0.035139471097065
ALL_BATCH_11.973.1_ORF_4	943	-	3	818	714	105	0.9876	-0.33249362930022	0.00667106199255806
ALL_BATCH_11.986.1_ORF_1	1070	-	2	1063	932	132	0.8374	0.582086539201141	0.0514301947729136
ALL_BATCH_11.986.1_ORF_2	1070	-	2	598	500	99	0.6068	0.423382698637284	0.0111730800654007
ALL_BATCH_11.987.2_ORF_1	2724	+	2	446	1342	897	0.9922	1.28576974733989	0.999997468082046
ALL_BATCH_11.987.2_ORF_2	2724	-	2	2396	2178	219	0.8119	0.816217748561926	0.000162849759749552
ALL_BATCH_11.987.2_ORF_3	2724	-	2	1289	1149	141	1.0905	0.17047343025184	4.58445272953067e-06
ALL_BATCH_11.987.2_ORF_4	2724	+	2	2225	2359	135	1.0414	-0.0458078565515746	2.22588506277559e-06
ALL_BATCH_11.987.2_ORF_5	2724	+	3	972	1088	117	1.1136	0.226248414699187	2.58905700790523e-06
ALL_BATCH_11.988.1_ORF_1	1237	-	3	1184	1068	117	0.5779	0.753156414090973	0.01609136029305
ALL_BATCH_11.988.1_ORF_2	1237	-	1	1111	1016	96	0.7917	0.812695551469309	0.0120062163096466
ALL_BATCH_11.988.1_ORF_3	1237	+	2	824	907	84	0.9706	0.631135268363152	0.00654031319759214
ALL_BATCH_11.988.1_ORF_4	1237	+	3	27	110	84	0.7819	0.430088755891282	0.00347367344369805
ALL_BATCH_11.988.1_ORF_5	1237	-	2	720	637	84	0.5187	1.01771866652454	0.0104476899330864
ALL_BATCH_11.989.1_ORF_1	592	+	2	257	475	219	0.8119	0.816217748561926	0.942420121269636
ALL_BATCH_11.989.1_ORF_2	592	-	3	428	294	135	1.0414	-0.0458078565515746	0.182790307048186
ALL_BATCH_11.989.1_ORF_3	592	+	1	346	447	102	1.1416	0.053383432416846	0.102618600525491
ALL_BATCH_11.989.1_ORF_4	592	+	3	411	506	96	0.9862	0.427754606465577	0.163645703473778
ALL_BATCH_11.998.1_ORF_1	3407	-	3	3405	1648	1758	0.9666	1.21651629615404	1
ALL_BATCH_11.998.1_ORF_2	3407	-	2	1120	833	288	0.5407	0.60631012382014	1.55397421256823e-05
ALL_BATCH_11.998.1_ORF_3	3407	+	2	1859	2029	171	0.879	0.7115545335488	8.04724583832136e-07
ALL_BATCH_11.998.1_ORF_4	3407	+	2	3281	3406	126	1.0812	0.605264700958091	1.96535017732534e-07
ALL_BATCH_11.998.1_ORF_5	3407	-	1	3086	2997	90	0.9614	0.731709866440719	7.98272148067007e-08
ALL_BATCH_11.1018.1_ORF_1	2148	+	1	661	1353	693	0.9416	1.34738006530486	0.999953037751092
ALL_BATCH_11.1018.1_ORF_2	2148	-	3	895	722	174	0.8839	0.363651542960109	0.000357435266083963
ALL_BATCH_11.1018.1_ORF_3	2148	+	1	1912	2031	120	0.879	0.73517126034298	0.000165111341066731
ALL_BATCH_11.1018.1_ORF_4	2148	+	2	1961	2080	120	0.5687	0.931011950308022	0.000194598232200075
ALL_BATCH_11.1018.1_ORF_5	2148	-	3	1924	1817	108	0.7725	0.842124885487201	0.000133482219713023
ALL_BATCH_11.1013.6_ORF_1	974	+	2	578	766	189	0.9859	0.899863685086848	0.545627227233211
ALL_BATCH_11.1013.6_ORF_2	974	-	3	351	244	108	0.6796	1.13198844673923	0.119370698880161
ALL_BATCH_11.1013.6_ORF_3	974	+	1	466	567	102	0.6361	0.614781286498013	0.0320650764460937
ALL_BATCH_11.1013.6_ORF_4	974	+	2	53	154	102	0.6762	0.636136328991923	0.0348447397668579
ALL_BATCH_11.1013.6_ORF_5	974	+	3	405	494	90	0.6848	0.670621915274748	0.0267364187798876
ALL_BATCH_11.1023.1_ORF_1	1766	+	1	172	1629	1458	0.9614	1.1902127282544	1
ALL_BATCH_11.1023.1_ORF_2	1766	-	3	1071	928	144	1.0614	0.126346458830538	0.000779948452997822
ALL_BATCH_11.1023.1_ORF_3	1766	-	2	802	704	99	1.0418	0.390914584095631	0.000364338466326967
ALL_BATCH_11.1023.1_ORF_4	1766	+	2	62	157	96	0.9113	0.532255851057519	0.000408545928195456
ALL_BATCH_11.1023.1_ORF_5	1766	-	1	338	261	78	0.7501	0.416377634203109	0.000157187793939605
ALL_BATCH_11.1028.1_ORF_1	1685	-	2	487	224	264	0.9029	0.769129138491946	0.144016240397007
ALL_BATCH_11.1028.1_ORF_2	1685	-	2	1063	815	249	0.5177	0.616415660038358	0.0502789056838619
ALL_BATCH_11.1028.1_ORF_3	1685	-	2	223	17	207	1.193	0.1496293038008	0.00946172599112644
ALL_BATCH_11.1028.1_ORF_4	1685	-	3	477	352	126	0.8376	0.865663270667669	0.00312422657286614
ALL_BATCH_11.1028.1_ORF_5	1685	+	1	934	1053	120	0.81	0.563841579772032	0.00127343920571713
ALL_BATCH_11.1013.9_ORF_1	797	+	1	328	591	264	0.9029	0.769129138491946	0.953245244247361
ALL_BATCH_11.1013.9_ORF_2	797	+	1	592	795	204	1.1296	0.42017925067759	0.650130809575946
ALL_BATCH_11.1013.9_ORF_3	797	+	2	338	463	126	0.8376	0.865663270667669	0.275247835143431
ALL_BATCH_11.1013.9_ORF_4	797	-	3	732	613	120	1.2196	0.714600669183834	0.241629072104042
ALL_BATCH_11.1013.9_ORF_5	797	-	1	689	588	102	1.1706	0.16779339827062	0.048049505238721
ALL_BATCH_11.1038.1_ORF_1	3825	+	2	1142	3223	2082	1.0098	1.13055075489862	1
ALL_BATCH_11.1038.1_ORF_2	3825	+	3	2724	2930	207	1.0329	-0.484426396328779	1.82932656558089e-08
ALL_BATCH_11.1038.1_ORF_3	3825	-	3	2833	2669	165	1.2238	-0.481393893701318	6.22039147836445e-09
ALL_BATCH_11.1038.1_ORF_4	3825	+	3	714	866	153	0.6641	0.806549495238941	5.00045041093606e-08
ALL_BATCH_11.1038.1_ORF_5	3825	+	3	1509	1658	150	1.1161	-0.50196813774054	3.42408830812257e-09
ALL_BATCH_11.1044.1_ORF_1	732	-	3	655	533	123	0.6458	1.0855287343616	0.406508759848737
ALL_BATCH_11.1044.1_ORF_2	732	+	2	173	262	90	0.5866	0.485307808938837	0.0571292523331569
ALL_BATCH_11.1045.3_ORF_1	2455	+	1	937	1410	474	0.9558	1.2832049516765	0.831386912733344
ALL_BATCH_11.1045.3_ORF_2	2455	+	2	50	346	297	0.8318	1.41656754300719	0.0285146288813248
ALL_BATCH_11.1045.3_ORF_3	2455	+	1	343	516	174	0.6268	1.04598167145293	0.000257751889270886
ALL_BATCH_11.1045.3_ORF_4	2455	+	2	1292	1420	129	1.0356	0.494932730796607	2.74020886010788e-05
ALL_BATCH_11.1045.3_ORF_5	2455	-	3	284	174	111	1.0209	-0.323857533794291	2.39793388847522e-06
ALL_BATCH_11.1055.1_ORF_1	1410	+	2	1184	1408	225	0.961	1.23613798120161	0.415519336002539
ALL_BATCH_11.1055.1_ORF_2	1410	-	3	982	833	150	0.4869	0.66795003895423	0.0129153963505533
ALL_BATCH_11.1055.1_ORF_3	1410	-	2	1364	1257	108	0.8737	0.410828631256647	0.00292202872248815
ALL_BATCH_11.1055.1_ORF_4	1410	-	1	243	139	105	0.558	1.05888848027944	0.0088020938696169
ALL_BATCH_11.1055.1_ORF_5	1410	+	3	570	656	87	0.8976	0.733802739210945	0.00333823070848538
ALL_BATCH_11.1065.2_ORF_1	3161	+	2	65	2155	2091	0.9938	1.17799492158804	1
ALL_BATCH_11.1065.2_ORF_2	3161	+	3	2127	3161	1035	0.9724	1.36488332286999	0.999999638914111
ALL_BATCH_11.1065.2_ORF_3	3161	-	1	869	582	288	0.8634	0.398595149765107	4.90149635017904e-05
ALL_BATCH_11.1065.2_ORF_4	3161	+	1	2719	2850	132	1.0252	0.783322527910961	1.27117154134316e-06
ALL_BATCH_11.1065.2_ORF_5	3161	-	3	936	817	120	0.8535	0.794392605036199	7.76341754444545e-07
ALL_BATCH_11.1075.1_ORF_1	943	-	2	933	775	159	0.6396	1.01459108966114	0.353018660452043
ALL_BATCH_11.1075.1_ORF_2	943	-	2	519	376	144	0.8377	0.87117664191923	0.230852434551772
ALL_BATCH_11.1076.1_ORF_1	920	+	3	30	137	108	0.7092	0.169061827760695	0.019985512436557
ALL_BATCH_11.1081.3_ORF_1	2765	+	1	226	1173	948	1.0926	1.09666248499603	0.999999038386653
ALL_BATCH_11.1081.3_ORF_2	2765	+	2	764	1045	282	1.1833	-0.485555266880093	6.11756016446912e-05
ALL_BATCH_11.1081.3_ORF_3	2765	+	1	1648	1827	180	0.461	0.473444959547075	1.33183944013671e-05
ALL_BATCH_11.1081.3_ORF_4	2765	+	2	341	493	153	1.1136	-0.33064406613894	1.70085116451822e-06
ALL_BATCH_11.1081.3_ORF_5	2765	+	1	1261	1383	123	0.4288	0.666899376516438	3.64051820417624e-06
ALL_BATCH_11.1083.2_ORF_1	2077	+	3	477	1913	1437	0.8229	1.13481781230856	1
ALL_BATCH_11.1083.2_ORF_2	2077	-	1	961	683	279	0.7645	0.848260722467687	0.032448898587818
ALL_BATCH_11.1083.2_ORF_3	2077	-	2	1689	1453	237	0.9821	0.121925677806984	0.00218150732903071
ALL_BATCH_11.1083.2_ORF_4	2077	-	3	1550	1338	213	0.881	0.0911971938941332	0.000901878123712888
ALL_BATCH_11.1083.2_ORF_5	2077	+	1	1225	1419	195	1.083	-0.0478545033840315	0.000459770555547514
ALL_BATCH_11.1086.1_ORF_1	2761	+	2	1226	1378	153	1.0139	0.120034156234005	4.46708182555298e-06
ALL_BATCH_11.1086.1_ORF_2	2761	-	3	1361	1215	147	1.0387	0.157696907285649	4.16171044172131e-06
ALL_BATCH_11.1086.1_ORF_3	2761	+	1	1231	1344	114	0.9559	0.765826285986932	5.79043301397447e-06
ALL_BATCH_11.1086.1_ORF_4	2761	+	2	803	913	111	0.7437	0.490300590604143	2.31042076424832e-06
ALL_BATCH_11.1086.1_ORF_5	2761	+	2	182	289	108	0.7221	0.875489191087662	5.01647709109133e-06
ALL_BATCH_11.1087.1_ORF_1	1194	-	2	1076	423	654	0.7737	1.02154298582801	0.99999783929635
ALL_BATCH_11.1087.1_ORF_2	1194	-	3	931	830	102	1.1482	0.652649357892813	0.0173395826221086
ALL_BATCH_11.1087.1_ORF_3	1194	-	3	538	455	84	0.6224	0.248092646921044	0.00249258076685817
ALL_BATCH_11.1087.2_ORF_1	1104	-	2	986	423	564	0.851	1.0113202788358	0.999981090305131
ALL_BATCH_11.1087.2_ORF_2	1104	-	3	841	740	102	1.1482	0.652649357892813	0.0278937967637867
ALL_BATCH_11.1087.2_ORF_3	1104	-	1	528	436	93	0.5936	0.792748073871815	0.0178081994148446
ALL_BATCH_11.1094.1_ORF_1	4713	+	2	158	2572	2415	0.9768	1.10187453991501	1
ALL_BATCH_11.1094.1_ORF_2	4713	+	3	2274	2648	375	0.8907	0.234269110024186	1.07340909449651e-07
ALL_BATCH_11.1094.1_ORF_3	4713	+	3	588	881	294	1.0898	0.0528620051576288	7.46021931268517e-09
ALL_BATCH_11.1094.1_ORF_4	4713	-	1	840	574	267	0.9018	0.404869964566189	6.26225090135394e-09
ALL_BATCH_11.1094.1_ORF_5	4713	-	1	2088	1852	237	0.9587	0.584285463331384	4.04809559048393e-09
ALL_BATCH_11.1095.1_ORF_1	882	+	2	293	643	351	0.8269	0.821215648655021	0.994613910640926
ALL_BATCH_11.1095.1_ORF_2	882	-	2	572	351	222	0.8024	-0.047453865110474	0.33736357534551
ALL_BATCH_11.1095.1_ORF_3	882	-	1	294	175	120	0.8087	1.07558992596777	0.240179140403355
ALL_BATCH_11.1100.1_ORF_1	4361	+	2	2063	3586	1524	0.9678	1.22442695640927	0.999999999863057
ALL_BATCH_11.1100.1_ORF_2	4361	-	1	4214	3750	465	0.823	0.688636939017463	2.86445072463598e-05
ALL_BATCH_11.1100.1_ORF_3	4361	+	2	3653	3811	159	0.7746	0.457366784775834	1.64195196355726e-09
ALL_BATCH_11.1100.1_ORF_4	4361	+	2	3842	3991	150	0.9411	-0.0372618670147883	4.68637484816219e-10
ALL_BATCH_11.1100.1_ORF_5	4361	-	1	3176	3063	114	0.851	0.403601949406597	4.02964736776135e-10
ALL_BATCH_11.1106.1_ORF_1	1271	+	1	136	1173	1038	0.9614	1.27067167099445	0.999999999984774
ALL_BATCH_11.1106.1_ORF_2	1271	-	2	328	158	171	1.095	-0.0669023364321529	0.0165675313997222
ALL_BATCH_11.1106.1_ORF_3	1271	+	2	839	973	135	1.1512	0.238366546315765	0.0119914497273468
ALL_BATCH_11.1106.1_ORF_4	1271	-	2	1048	962	87	0.9211	-0.178747877195335	0.000889675270101528
ALL_BATCH_11.1106.1_ORF_5	1271	-	2	835	752	84	1.1538	0.0756612260012827	0.00180597314766426
ALL_BATCH_11.1110.1_ORF_1	696	+	1	373	528	156	0.7952	0.940779865597032	0.648426405568363
ALL_BATCH_11.1112.1_ORF_1	1958	-	3	1299	1156	144	0.5916	1.07964504633209	0.00160281394729373
ALL_BATCH_11.1112.1_ORF_2	1958	+	3	1800	1937	138	0.9939	0.449169859810219	0.00045572524952946
ALL_BATCH_11.1112.1_ORF_3	1958	-	1	1601	1470	132	0.968	0.96022885892541	0.00120191714502951
ALL_BATCH_11.1112.1_ORF_4	1958	-	2	352	257	96	0.835	0.622248353331802	0.000166029311358384
ALL_BATCH_11.1112.1_ORF_5	1958	+	1	436	522	87	0.8845	1.0535015182516	0.000357242140540642
ALL_BATCH_11.1115.1_ORF_1	1435	-	3	875	699	177	0.6837	1.20696187183246	0.0961834366029897
ALL_BATCH_11.1115.1_ORF_2	1435	+	1	742	912	171	0.5524	0.416486777137926	0.0126385241023219
ALL_BATCH_11.1115.2_ORF_1	1378	-	3	818	531	288	0.6582	0.821603147948658	0.620645695731783
ALL_BATCH_11.1115.2_ORF_2	1378	+	1	685	855	171	0.5524	0.416486777137926	0.0171180934297496
ALL_BATCH_11.1116.2_ORF_1	909	-	3	784	644	141	0.7608	0.289677268387269	0.0746584983817599
ALL_BATCH_11.1116.2_ORF_2	909	-	2	872	762	111	0.5956	0.900122747985006	0.102715324850007
ALL_BATCH_11.1116.2_ORF_3	909	+	2	245	322	78	0.9579	0.524509565434075	0.024406195396674
ALL_BATCH_11.1119.1_ORF_1	2860	+	1	949	2499	1551	0.9922	1.15262830687244	1
ALL_BATCH_11.1119.1_ORF_2	2860	+	1	1	252	252	0.8933	0.772650410497987	0.000205214633899575
ALL_BATCH_11.1119.1_ORF_3	2860	-	3	2504	2319	186	0.9494	0.678785191281257	2.39950741841592e-05
ALL_BATCH_11.1119.1_ORF_4	2860	-	1	526	371	156	0.9608	0.879478569425914	1.56202100238033e-05
ALL_BATCH_11.1119.1_ORF_5	2860	-	1	2059	1931	129	0.9534	0.210783694880307	1.48278408068707e-06
ALL_BATCH_11.1120.1_ORF_1	1091	+	1	952	1089	138	0.8461	0.918298834476893	0.11232365722038
ALL_BATCH_11.1120.1_ORF_2	1091	-	2	412	296	117	1.0833	-0.0726534368071996	0.00851755729582513
ALL_BATCH_11.1120.1_ORF_3	1091	-	2	751	638	114	0.5181	0.913767623138498	0.0430848071838098
ALL_BATCH_11.1120.1_ORF_4	1091	-	3	687	589	99	0.8802	0.840600143853161	0.0327432355657795
ALL_BATCH_11.1120.1_ORF_5	1091	-	1	272	195	78	0.8374	1.394076744226	0.0582038306498448
ALL_BATCH_11.1128.1_ORF_1	3990	+	1	1360	3309	1950	0.9768	1.42723881406183	1
ALL_BATCH_11.1128.1_ORF_2	3990	-	2	3254	2997	258	1.0553	0.671553970051306	5.0492688568935e-07
ALL_BATCH_11.1128.1_ORF_3	3990	+	2	1853	2026	174	1.0982	-0.133143352821491	6.62927440086021e-09
ALL_BATCH_11.1128.1_ORF_4	3990	+	2	1007	1153	147	0.4829	0.523134769856928	7.55535892766203e-09
ALL_BATCH_11.1128.1_ORF_5	3990	+	1	3580	3723	144	0.697	0.255534684703522	4.5461634871906e-09
ALL_BATCH_11.1136.1_ORF_1	1009	-	2	387	271	117	0.9441	0.755298181183529	0.0731452490283496
ALL_BATCH_11.1136.1_ORF_2	1009	+	2	458	562	105	0.8195	0.622902032924919	0.0349314513497461
ALL_BATCH_11.1136.1_ORF_3	1009	+	1	787	870	84	0.4659	0.555012499318817	0.0117599820486509
ALL_BATCH_11.1138.1_ORF_1	3643	+	1	214	2151	1938	1.2856	1.22280096440457	1
ALL_BATCH_11.1138.1_ORF_2	3643	-	1	3523	2849	675	1.0926	1.11990314671899	0.724165996464544
ALL_BATCH_11.1138.1_ORF_3	3643	+	2	1049	1390	342	1.2317	-0.799368629238144	1.64210176950275e-06
ALL_BATCH_11.1138.1_ORF_4	3643	-	1	544	224	321	1.2363	-0.845329920734533	7.89655433443127e-07
ALL_BATCH_11.1138.1_ORF_5	3643	-	1	1981	1670	312	1.2365	-1.3209768677844	2.01998853772043e-07
ALL_BATCH_11.1139.1_ORF_1	2158	+	3	180	1334	1155	1.0418	0.999870826007355	0.999999999905451
ALL_BATCH_11.1139.1_ORF_2	2158	+	1	667	966	300	1.1396	-0.322192990091147	0.00388543747769952
ALL_BATCH_11.1139.1_ORF_3	2158	-	3	938	765	174	1.1538	-0.356873785164349	8.2909051272741e-05
ALL_BATCH_11.1139.1_ORF_4	2158	+	1	343	480	138	1.0804	0.432277934556524	0.000161184977453561
ALL_BATCH_11.1139.1_ORF_5	2158	+	2	1580	1687	108	0.6618	0.781435028998558	9.93397399622316e-05
ALL_BATCH_11.1147.1_ORF_1	3284	-	1	1508	390	1119	0.9892	1.34810447394721	0.999999942387107
ALL_BATCH_11.1147.1_ORF_2	3284	+	3	1989	2216	228	0.5219	-0.0523663237612605	1.07746767228842e-06
ALL_BATCH_11.1147.1_ORF_3	3284	+	2	1448	1597	150	0.9549	0.795881052540024	1.08350985646954e-06
ALL_BATCH_11.1147.1_ORF_4	3284	-	2	1033	890	144	1.148	-0.140455825866534	1.25656517067313e-07
ALL_BATCH_11.1147.1_ORF_5	3284	-	1	2450	2322	129	0.6907	0.555521870842904	2.60209056038277e-07
ALL_BATCH_11.1149.1_ORF_1	1534	-	1	991	773	219	0.637	0.328293594403402	0.0272195974658565
ALL_BATCH_11.1149.1_ORF_2	1534	-	1	337	227	111	0.9164	0.848644154007605	0.00464753923137325
ALL_BATCH_11.1157.1_ORF_1	2388	+	3	639	1946	1308	1.0042	1.05435539050104	0.999999999996979
ALL_BATCH_11.1157.1_ORF_2	2388	+	1	1282	1395	114	1.0042	0.0803586307156827	9.39627927786788e-06
ALL_BATCH_11.1157.1_ORF_3	2388	-	1	1032	940	93	0.5964	0.192688681537049	4.44687022731961e-06
ALL_BATCH_11.1157.1_ORF_4	2388	-	1	1827	1750	78	0.9345	-0.298770324774212	1.2504427599959e-06
ALL_BATCH_11.1159.1_ORF_1	838	+	3	519	647	129	0.7644	0.997414309214225	0.296472922663987
ALL_BATCH_11.1159.1_ORF_2	838	+	2	221	331	111	0.9066	0.351899445376645	0.0596675016348822
ALL_BATCH_11.1159.1_ORF_3	838	-	2	603	496	108	0.8786	0.406099016969202	0.0601562797900293
ALL_BATCH_11.1159.1_ORF_4	838	+	3	684	782	99	0.7082	1.12925264092071	0.180354201698187
ALL_BATCH_11.1159.1_ORF_5	838	-	2	696	604	93	0.4403	0.260815293864217	0.0191362282810246
ALL_BATCH_11.1163.2_ORF_1	1976	+	3	39	1538	1500	0.9416	1.20377913096783	1
ALL_BATCH_11.1163.2_ORF_2	1976	+	1	1687	1848	162	0.5788	0.904648659511651	0.00165055579368969
ALL_BATCH_11.1163.2_ORF_3	1976	+	1	1183	1326	144	0.9845	-0.400169470296595	6.97214929418729e-05
ALL_BATCH_11.1163.2_ORF_4	1976	-	2	547	410	138	0.8997	0.944562555013102	0.00118293589513061
ALL_BATCH_11.1163.2_ORF_5	1976	-	2	1528	1412	117	0.7725	1.3456095447147	0.00140725597459693
ALL_BATCH_11.1169.1_ORF_1	2004	+	2	608	1816	1209	0.9786	1.19151121461628	0.999999999994454
ALL_BATCH_11.1169.1_ORF_2	2004	-	1	1590	1294	297	0.8848	1.02477543837228	0.125250906124101
ALL_BATCH_11.1169.1_ORF_3	2004	-	3	1636	1466	171	0.9895	-0.607336199723344	8.41532671853392e-05
ALL_BATCH_11.1169.1_ORF_4	2004	+	3	1389	1517	129	1.0681	-0.403266057144517	4.09608810421656e-05
ALL_BATCH_11.1169.1_ORF_5	2004	+	3	1533	1643	111	1.0389	-1.20714836534144	3.66023841949737e-06
ALL_BATCH_11.1173.1_ORF_1	389	-	3	198	112	87	1.0664	0.344461164673881	0.284434956737569
ALL_BATCH_11.1173.1_ORF_2	389	+	2	155	235	81	1.049	-0.109263544158793	0.103250254368509
ALL_BATCH_11.1175.1_ORF_1	530	+	1	112	297	186	0.7506	1.15754868845925	0.946196387118503
ALL_BATCH_11.1175.1_ORF_2	530	+	2	239	388	150	0.7072	0.557936223955309	0.590916960836329
